participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A2345,R_R2X0pv4G05YvQqJ,Stupid,Drongo,,,,
A2661,R_1obP3IUuqg4ghbq,Stupid,Goose,,That blokes a dead-set goose,From the 60's,
A2284,R_DFRWcfQhRiAg1G1,Stupid,Mental,,He's mental,Melbourne,
A2442,R_2zvAHrz6RHzHscU,Stupid,dickhead,,He's areal dickhead,"I often use this term, but not in conversations with strangers",
A2239,R_2cufKd5FNXh0caq,Stupid,Galah,,That galah wouldn't know if he was struck by lightning.,Wverywhere,No
A2443,R_1M06RJ6cjzxX8KF,Stupid,DrongoPM Morrison is a drongo,,PM Morrison is a drongo,,
A2253,R_3MyRKk095OD1bW6,Stupid,Few kangaroos loose in the top paddock,,,Haven't heard it for a while,There are lots of similar expressions with much the same meaning eg a sandwich short of a picnic but the roo one is particularly Australian
A2543,R_W9D7VI1p5KoQ3qV,Stupid,Drongo,,Do you know what that drongo did?,,
A2210,R_3pl27SKfyqs357q,Stupid,Drongo,,He's a drongo,Not lately...,
A2219,R_2rqnCtSmNh4Iy1L,Stupid,Not the sharpest knife in the drawer,,He's not the sharpest knife in the drawer,Everywhere,
A2285,R_31BkP7cbeWlQR63,Stupid,Dummy,,He is such a dummy,Everywhere in Aust,No
A2509,R_3saEYhVr9EUjEy6,Stupid,Half wit,,That bloke is a half wit,Socially,
A2240,R_vqvwpECleMs1YjL,Stupid,Drongo,,,,
A2578,R_32K3yJPc88PrpkU,Stupid,Drongo,,He is such a drongo,Everyday talk,Ni
A2183,R_2y1HFoNH1IMAOVu,Stupid,"Drongo, a deadset drongo.",,"Gazza is a deader drongo, mate.",Casual conversation,"Used both literally about someone who is thick or incompetent, or affectionately about a mate who misses a joke, reference, or sledge."
A2699,R_vvqkY5tbgSNWBod,Stupid,drongo / galah,,He's a drongo/galah,"TV, movies (but not recently)",I've never said it myself
A2324,R_eL1ggnNEdE9Kojn,Stupid,Drongo,,He's a drongo,ounger and everywhere,
A2347,R_1dbGwBV5uaQhK5I,Stupid,A few roos loose in the top paddock,,He's got a few roos loose in the top paddock.,Often with friends and family,"Similar to ""a sandwich short of a picnic"""
A2662,R_1CwLibuUWdBSD5L,Stupid,Drongo,,Don't be a drongo.,In everyday conversation as an expression of frustration at another person's perceived stupidity.,Less commonly heard now but still in use. Probably by people of my generation and older ie over 60's.
A2415,R_2U6kQDjd9iy42tJ,Stupid,Few tins short of a carton,,I'm not surprised he did that; he's always been a few tins short of a carton,"Family members, Perth WA, 1990s",
A2445,R_1rArA0AehNS6Lgh,Stupid,Drongo,,He's a bit of a drongo.,"TV, Film & general conversation.",
A2579,R_3KMY0CQrKqVKcVn,Stupid,mad as a cut snake,,He's mad as a cut snake,,
A2348,R_31i79uFTBGv6Ylz,Stupid,drongo,,"bloody hell, what a drongo",cannot remember,
A2700,R_2QrN0yhCZqW10Q7,Stupid,Drongo,,You bloody drongo,"My partner when I do something stupid, pretty widespread generally",
A2286,R_1PZONxFDMjQXgAP,Stupid,few sandwiches short of a picnic,,He's a few sandwiches short of a picnic,All over the place,
A2701,R_afPuTEffAgNQrp7,Stupid,Drongo,,He is such a drongo,Again not for a long time,No
A2446,R_3I3qXuQUe28goNJ,Stupid,Dense,,How dense are you?,Used to be common place in the workforce.,It is now considered a very cruel expression.
A2184,R_1gcnqgvN7eqobx8,Stupid,Drongo,,Barnaby Joyce is a drongo,While talking to absolutely anyone about Barnaby Joyce,Its not strong enough in the Joyce context
A2447,R_qREWGdWZoiIcN0d,Stupid,Dimwit,,"You would have to be a dimwit if you hadn't heard the expression ""dimwit""",,
A2702,R_UbA31jpca0PzS8h,Stupid,Short of a quid,,He is short of a quid,Old Australian movies,
A2580,R_QbIjl1p4xJm1KQF,Stupid,Sharp as a bowling ball,,,Not recently,
A2581,R_31Y76EHF9JzAfvE,Stupid,Galah,,That bloody galah nearly ran me off the road,On many occasions,Perhaps not as common as dickhead these days?
A2349,R_w4WJdfchZhaBPPP,Stupid,Not the full quid,,Johns not the full quid at maths,Growing up,
A2211,R_6nbVYtpCCwXiYN3,Stupid,Silly as a wheel,,Mum used to call my brother that,,
A2220,R_2aajgTTpjisLSpG,Stupid,Drongo,,Don't listen to him he's a bit of a drongo,1950s 1960s,Just about gone from general usage
A2448,R_1doh0z3qYcjJFG6,Stupid,drongo,,The drongo won't get vaxed.,Certainly in use in 1950s Brisbane.,
A2124,R_bDdTWb6lvcrTbTX,Stupid,drongo,,you drongo,"australian movies, tv mini series and an old neighbour when growing up",don't hear it as much anymore apart from Alf Stewart on Home and Away. Tend to use much stronger words than drongo
A2161,R_UDr9tCBwvvttlKN,Stupid,dickwit,,He/she is a real dickwit,In general conversation,Usually used when you are reasonably exercised about how stupid someone is
A2416,R_2TuivBjA5lSxWwr,Stupid,dill,,He's a real dill.,long ago,
A2287,R_2VmssQCHrT8AlDc,Stupid,Boofhead,,He's a boofhead.,This is the polite version of a suite of words to describe stupidity,
A2288,R_2sTrGxZsmLL0UST,Stupid,Drongo,,"""Pat is an absolute drongo""","Work, canberra",
A2516,R_111QEpQC85qxoAD,Stupid,drongo,,so and so is a bit of a drongo,"childhood, at home, still use it",
A2185,R_22mhly2uCu4KNNC,Stupid,What a galah! Stupid galah…,,,"Plays, movies, around friends & family",
A2350,R_2bGYP797c6JNESN,Stupid,Drongo,,"Ah for god sake, you drongo!",On and off throughout life,
A2241,R_3j0a0sSK1nspCWq,Stupid,drongo,,Don't be a drongo,"casual conversation, radio",
A2325,R_3HtaVklkvjdifDH,Stupid,Dickhead,,"That bloke is just a bloody dickhead, an absolute dill.",Regularly at the pub and club.,I use it often.
A2417,R_Z2EZyHfZjZlWiNH,Stupid,Drongo,,That bloke is a drongo,,
A2418,R_2EF9nFI0je84y70,Stupid,Drongo,,,,
A2450,R_2ztIN7DTxGOslSw,Stupid,Drongo,,That blokes a real drongo,,
A1870,R_1LwFMAWilk1o0au,Stupid,Thick as a brick; Not the full quid; Dull as dishwater.,,You know he/she is thick as a brick etc,Regularly when an individual's name comes up in conversation,
A2583,R_qP0hrUkrh27izDj,Stupid,drongo or boofhead,,NSW Police Commissioner said that the protesters were boofheads,Read it in the media,"Younger people quite like boofhead, although dickhead is more common (is that Australian?)"
A2419,R_ugNK4yovlJUC385,Stupid,Not the sharpest tool in the shed,,He's not the sharpest tool in the shed.,General conversion.,Predominantly used by baby boomers
A2162,R_3Egr1sbhcKgigVP,Stupid,Thick,,He's as thick as 2 planks,Everywhere,No
A2221,R_33atunQGvIZX2lz,Stupid,"Drongo, Strop",,,Both not used these days,Strop was from the Paul Hogan Show
A2351,R_2ZCWnsveTo5XSwB,Stupid,Roo loose in the top paddock,,"ah, don't mind Barry.....he's got a roo loose in the top paddock",,
A2544,R_1MYVRD5WGCFDRvI,Stupid,Drongo,,He is such a drongo,Same,No
A2584,R_6PcRNXzD99fimxr,Stupid,Sandwich short of a picnic,,This blokes a sandwich short of a picnic,TV,Many other similar ones
A2517,R_3F4NqegwyWsBAQu,Stupid,Drongo,,Kevin is such a drongo he's under the back of the mini looking for the drive shaft,My father would jokingly call us drongos if we did something stupid,"Similar to Galah, but the latter imports a sense of clownish behaviour rather than stupidity"
A2222,R_2coU9U3UtOsRX55,Stupid,Two sandwiches short of a picnic.,,,,
A2291,R_QitP0w7Zj5PATbX,Stupid,Drongo,,Scomo is a drongo,Camping with my mates,
A2518,R_2wNuIsUf6e2QEds,Stupid,Galah,,You galah. You wont do that again.,,
A2292,R_24q2pXrwoUhIa3N,Stupid,Drongo,,"He's such a drongo, he couldn't organise a piss-up in a brewry",,
A2293,R_3dEtnKZKWteqKUg,Stupid,Nong,,"What are ya doin, ya nong",Can't remember. Just exists.,
A2420,R_1DAcMvqsPZuu6lX,Stupid,Thick as two bricks,,"He's thick as two bricks, wouldn't have a clue.",When talking about anyone who has made a stupid mistake,
A2143,R_2yfuS3kGf0DRVsk,Stupid,Nong,,Your stupid and a bit of a nong,not sure. rare,
A2585,R_2Tzc3mwGgoiK7yu,Stupid,Drongo,,What a drongo!,,
A2352,R_aWb60ZzBGiWtkYx,Stupid,Drongo,,What a drongo!,At home. Recently,
A2163,R_3IWV43SMP5Okvgi,Stupid,Bone head,,Anyone who does not have the vaccine is a bone head,Used often in family discussion to describe someone being silly,Not really
A2664,R_22yIUXN5I7vnpkz,Stupid,Nong,,Dont be such a nong,All around but most famous in Kath and Kim,
A2326,R_z6ApwM0KQryMc01,Stupid,A few slices short of a loaf,,He's a few slices short of a loaf when it comes to life.,General conversations,No.
A2353,R_27we1ERvVpAaqeB,Stupid,muppet,,he's a muppet,,
A2294,R_pzvt4b0EMyZvjzj,Stupid,drongo,,Morrison's a bit of a drongo isn't he!,anywhere and often,
A2223,R_us7uL4LaoPWNru9,Stupid,Dumb as dogshit,,He's as dumb as dogshit,Everywhere,
A2706,R_3s50UhHRL5XmGyT,Stupid,igit,,He's just an igit,,
A2354,R_dmyVYmAnZeeua5z,Stupid,Dopey,,What the hell did you do that for dopey,All my life,
A2707,R_1LURJVCSueZjwDb,Stupid,galah,,,,
A2117,R_yX9dpPRE4ePHOeJ,Stupid,"Dickhead,",,"He just doesn't understand, he's such a dickhead",My whole life by many people,
A2586,R_2CKES6c47Vc9wca,Stupid,Drongo,,Get off the road ya drongo!,Usually.,
A2355,R_yz2YGQNwjGBEx9L,Stupid,Dickhead,,He's a dickhead,Ubiquitous,
A2451,R_308217kObsKDTyT,Stupid,galah,,"I bought muffins for the morning tea yesterday and then left them on the kitchen bench, I felt like such a galah!",,
A2587,R_22LWUTDQOSUAriK,Stupid,Boofhead,,Dont put it there you boofhead,Often in everyday life with my family and friends,"Love it, alsonused as a term of endearment for me"
A2356,R_exJzeABLStgCtbz,Stupid,"thick as two short planks, two Holdens short of a car park, a low-watt bulb",,Just ignore him - he's a couple of Holdens short of a car park,widely,
A2708,R_u9VaDw79YPTPTLX,Stupid,Kangaroos in the top paddock,,He's got kangaroos in the top paddock,"Probably Cowra, 2015",
A2186,R_Dr8iyEwp6KmwHpn,Stupid,drongo,,what a drongo,my dad when I did something stupid,it's use was affectionate rather than abusive
A2126,R_uw9KmsnY9dWy1pL,Stupid,Dickhead,,The PM is a dickhead,All the time in conversation social media,It's a great expression
A2127,R_3hfRb1QND6yKwRs,Stupid,numpty,,He is such a numpty,,
A2588,R_1jvozYge6fxGyMP,Stupid,Drongo,,He's a bit of a drongo,"Growing up, not recently",
A2589,R_OJ1RK1y7zIWECrL,Stupid,Duffer,,He's a bit of a duffer isn't he?,"Family, some times used as a comfort ie ""don't cry, you're a silly duffer aren't you.""",
A2357,R_XtzGMNvJR8ufYm5,Stupid,not the sharpest tool in the shed,,,,
A2452,R_31o72wz7szGpw1m,Stupid,Dumbfuck,,That is a dumbfuck question.,Common expression,Nah
A2328,R_2WI8aKPFysFvhsI,Stupid,Drongo,,That bloke's a bloody drongo.,Australia,
A2164,R_1Hi7I4MjvwjpcPK,Stupid,Drongo,,He's a bloody drongo.,Melbourne,Nah
A2590,R_1LpQyJe2uO7R1hK,Stupid,Not the sharpest tool in the shed,,They're not the sharpest tool in the shed,General conversation,
A2128,R_enXFqxPj9EesGNH,Stupid,Drongo,,You would have to be a drone on not to get the COVID vaxination,"My mate uses it all day, every day……just about everyone is a ""drongo"" to him.",……don't be a drongo!
A2711,R_1hZ6IBcORLIYB00,Stupid,Ninkumpoop,,Ya bloody ninkumpoop,Everywhere,
A2665,R_3iz26Xiod8NBqFc,Stupid,IDIOT,,THEY ARE SUCH IDIOTS,AROUND PEOPLE DOING STUPID THINGS,
A2187,R_1NeMWp60ePAOuCL,Stupid,Drongo,,That person is a drongo,,
A2358,R_3sBtQ6rj8sCuyYi,Stupid,Drongo,,He's a drongo,,
A2712,R_2uOig4bDpY2kITa,Stupid,Boofhead,,"Don't stick your finger in the toaster boofhead, you'll get electrocuted",I use it all the time,No
A2359,R_2QrfgMptWgqhW11,Stupid,Dip stick,,You're a dipstick,All my life,
A2242,R_2V905xeu6BHFdbG,Stupid,He's a drongo,,Simple or stupid,,
A2453,R_2aqysil7j0SLjKz,Stupid,Drongo,,he's a bit of a drongo,general conversation,
A2454,R_8642RqT2GPxGTjr,Stupid,Fuckwit,,He's a total fuckwit,Common use in general conversation,
A2297,R_1qWJMNlMF5S8b4p,Stupid,Drongo,,She's such a drongo,When talking about someone known,
A2188,R_1ow44NGVMg0gDkm,Stupid,Boofhead,,He's a bit of a boofhead,Radio,
A2298,R_2bNJxBgNKNY6bdP,Stupid,Boofhead,,That guy is a real boofhead,Word used growing up,No
A2255,R_VQZ8tCYY8i0NdBf,Stupid,Dropkick,,He is a dropkick,"Darwin, 1980s and 1990s",
A2360,R_78nP51vHaFZGuLT,Stupid,Goose,,He's being a goose,Everywhere,
A2592,R_2ZEQFEiHMCme0Lc,Stupid,Galah,,He's acting like a galah,All my life- more in the regions,"Being replaced by not international words, as is drongo"
A2256,R_1ouyaf8MhbBXrT0,Stupid,"Drongo, dill, knob, fuckwit, dickhead.",,Fred is a complete drongo.,Describing a client or colleague either at work or in a social gathering,The list above is in order of severity with fuckwit and dickhead being pretty much interchangeable
A2299,R_26hZAUt45cmwmZi,Stupid,Dickhead,,He's a dickhead,General conversation describing an idiot,
A2114,R_bsziovvgv0fIj7z,Stupid,Couple of beers short of a six pack,,That bloke's a couple of beers short of a six pack,Australia wide,
A2666,R_1Lvgd3s5I0O5CMj,Stupid,A sandwich short of a picnic,,John is a sandwich short of a picnic,With older people,
A2129,R_1FRnWptPaPJepQ1,Stupid,There's a few kangaroos loose in the top paddock.,,As above,When someone is talking about someone who is stupid.,
A2455,R_3OcrP7ASK3ptKm8,Stupid,Drongo,,Hes a bloody drongo,"My dad used it a lit, occadiobally hear it on farms esp",Its a ripper
A2115,R_3EiNWXl9odA6cWb,Stupid,Dumb arse,,What kind of dumb arse answer/comment is that?,Among friends when someone wanted to belittle a response in a friendly way,
A2667,R_10JAU10G12rzUoN,Stupid,drongo,,,,
A2361,R_10HOQwVvB8sHXsh,Stupid,Drongo,,"Dont worry about him, he's a drongo","Not for some time reguarly, but some years ago before it was more common to use an expletive to denegrate someone",
A2362,R_3GpSBuw52UWhhS9,Stupid,Tosser,,Mate you are a tosser.,All my friends and I use it and understand it.,No
A2130,R_5iR3XCMcOvofr5D,Stupid,drongo,,,,
A2714,R_2t0f97rzdKn2uIX,Stupid,Dull as dishwater,,,,
A1871,R_1kYMVoc31WxaPGN,Stupid,drongo; an x short of a y (sorry - can't remember the actual words - maybe monetary),,,,
A2716,R_2VCQokfsvGrKeNU,Stupid,"Drongo, dickhead, meathead, sandwich short of the picnic, lift Doesn't go to the top storey",,,,
A2520,R_2uEESMsLkUSmpGR,Stupid,"Dingbat, loopey, thick, dumbarse",,,,
A2595,R_1Dr1i71hSnL3Cxt,Stupid,Not playing with a full deck,,He's not playing with the full deck,Work.... home,
A2363,R_2tKUHT6XQEtQavn,Stupid,noofta,,That child is a complete noofta,,There is debate about the school in which the term noofta was created to describe the least able students. Some suggest it was on King Island
A2717,R_3esGKd75ASgmKS8,Stupid,Wombat,,This idiotic prime minister is a total wombat.,Family and friends,Wombat is a bit softer than drongo.
A2596,R_2WwzHfMvGScNusA,Stupid,drongo,,That bloke is a drongo,uncommon but still used,
A2597,R_2VlGxQ2k4DV8Mou,Stupid,Dingbat,,"He's a real dingbat, can't read or write.",At school in 1950s,
A2165,R_xzHGwnynOdtthkd,Stupid,Drongo,,He's a bloody drongo,When someone is particularly thick,
A2364,R_ePD7kuiWbBxwDnj,Stupid,thick as two planks,,The guy is as thick as two planks,"Haven't heard in years, was used in Ballarat in the 70s",
A2720,R_WxvpXgGknu4miU9,Stupid,Dumb as a post.,,The bloke on the corner is dumb as a post.,,
A2257,R_3hurdnkMM2FAMnV,Stupid,Sandwich short of a picnic,,,"Quite often, when expressing an opinion about somebody.","It has many derivatives, ""A few roos loose in the top paddock"", ""Not the sharpest tool in the shed', and many more."
A2456,R_3DvxskfZwnIslzz,Stupid,Dropkick,,You can't teach that dropkick anything,,
A2166,R_77ipzw5DcFNBkZj,Stupid,Silly as a wheel,,That bloke's as silly as a wheel.,Not for a while.,Usually used by people who don't like swearing or dab language.
A2144,R_TdAJCYNYPdBA0O5,Stupid,"Goose, pelican, twit, dumbass, moron.",,Stop being a pelican and do it properly,,
A2457,R_3RmXcJnlp8THqB9,Stupid,"Sandwich short of a picnic, not the sharpest tool in the box",,Self explanatory,Everywhere,"So many, cows loose in the top paddock etc"
A2421,R_26bVFabFPlggsOM,Stupid,Dill,,He's a bloody dill!,My husband uses it often to talk about co workers,"It's an older expression, inoffensive"
A2458,R_24pKL2qO2JI4yhh,Stupid,drongo,,what a drongo,,
A2225,R_1eCOAidKMktD5Xb,Stupid,Drongo,,Don't be such a drongo.,When people are driving (before is gets more colourful),
A2366,R_rp6X1t2av4FoIYF,Stupid,Not the brightest light on the Christmas tree,,"My neighbour, not the brightest light on the Chrissy tree","Best for seasonal use, particularly apt for annual family gatherings",
A2722,R_1ertlzp73vJ0fCr,Stupid,Pork chop,,He's such a pork chop,,
A2459,R_265wUZpHaWVZMLN,Stupid,Drongo,,You bloody drongo. [with aggression or frustration]  or  You great drongo [with a smile or a chuckle],,
A2226,R_WpndTF7WUDH3iyR,Stupid,Drongo,,They're a drongo,Absorbed by osmosis,
A2723,R_22PV4lySShzFf0T,Stupid,nong,,"""he's a bit of o a nong""","Many years ago, typically in the 1970's, wrking in factories",
A2545,R_1Ej7zrT5GiBmoIh,Stupid,"mong, mongo or monga",,that bloke is a mong,,
A2668,R_2SrDHkexKyHCdQ2,Stupid,drongo,,,,
A2167,R_1lrFahGqW17pCq9,Stupid,drongo,,Don't be such a drongo!,,I wouldn't use it for a friend.
A2131,R_1kSUKiX8mlGSZcw,Stupid,"drongo, dill, and there are many such as "" A sandwich short of a picnic"" "" a few things loose in the top paddock""",,"So and So is a dill, a total drongo, etc","drongo, dill,  all the time","there are many phrases eg "" the light's on but nobody's home"""
A2367,R_29c9Pe3VSmuZHZG,Stupid,"drongo, dill",,"He's a drongo, OR a real dill",Drongo less common now. Probably 1950s-70s,
A2724,R_2zr16MuOWAtvmFp,Stupid,Dilbry,,He's a bloody dilbry,About 5 years ago in Tamworth,
A2227,R_1NnrpUrctqzILO3,Stupid,Drongo,,Scomo is a drongo.,"Parents, baby boomer age group. Occasional use by millennials",
A2189,R_u1XNf2JksKZA3Lj,Stupid,Drongo,,Antivaxxers are drongos,All the time. I use it myself,
A2300,R_3piqO4xcXf9OFoc,Stupid,Thick as 2 planks,,,,
A2228,R_2WCIIJLkfmJiom9,Stupid,Drongo,,You're a drongo,not for a while - not politically correct,
A2119,R_3KINkdSKg2ox14s,Stupid,"Couple of kangaroos short of a top paddock, couple of sandwiches short of a picnic",,He's definitely a couple of kangaroos short of a top paddock.,My husband says these all the time.,
A2301,R_2343P5vDPnXJux8,Stupid,drongo,,That guy's a drongo,Occasionally in day to day use,
A2725,R_D90ciIQRhqKQl1v,Stupid,Drongo,,"Don't ask him, he's a drongo",,
A2726,R_1mwU1xONV1YZLRc,Stupid,"numbskull or a few sandwiches short of a picnic or a few kangaroos loose in the top paddock, When I was a kid with my brothers would call each other morons, I wouldn't use that now, as it's derogatory term",,,"family and friends, kids at school",
A2368,R_11ctdCkC5VnIGCY,Stupid,Drongo / Short of a full Quid / A Couple of sandwiches short in the lunch box.,,Get a go at that Drongo,At a funeral,The word Drongo is hardley used today
A2727,R_1gTuDqP4FZMEwMq,Stupid,nothing in the top paddock,,He's got...,"30 years ago, Mallee",
A2598,R_2t3vj32qofxlGqT,Stupid,Drongo,,He is a drongo.,At work.,
A2546,R_3MsPkvZRduLgdt9,Stupid,Drongo,,He is a real drongo,Many times. Many places,I love it
A2369,R_2XgIxYaqsm55AHE,Stupid,Not the sharpest tool in the shed,,He's not the sharpest tool in the shed,Used when people say or do dumb things. Used frequently.,
A2370,R_3Lcm59ntxfZdAiZ,Stupid,Can't find his way out of a wet paper bag,,He can't find his way out of a wet paper bag,My brother-in-law - talking about a worker on his block who wasn't great at problem solving,
A2460,R_11hlQLQ8VwQm6q3,Stupid,Nong,,"Ah you nong, what did you do?","Everyday casual conversation, as a mid insult or self deprecating",
A2168,R_21h8K3bmpeARUss,Stupid,Bloody galah,,,,
A1874,R_pbBIYS8FGZPvQBj,Stupid,galah,,whatta galah,everywhere,
A1875,R_1OwWeDzHFlugisH,Stupid,flaming flamingo,,your a flaming flamingo,tv,
A2599,R_3GkxJyb4hPzqWjq,Stupid,drongo,,You're a bloody drongo for driving like that,Since 1940s,
A2547,R_3MzH6ROYeKvP6ud,Stupid,Pelican,,"Stop it, you absolute pelican",Various country folks,
A2461,R_1MLf4Vf7QWqIbcU,Stupid,Drongo,,He's a drongo,,
A2600,R_10Z2EtVQ0MoPpTS,Stupid,Drongo,,"""That guy's a bit of a drongo""",,
A2422,R_2vigSKjgMLLXOKQ,Stupid,drongo,,,Widely,
A1877,R_3HjfXLsUPOb6pBf,Stupid,a book short of a library,,old mate down the road is a boot short of a library,someone in public,no
A2601,R_1hXTVgCKl8kKpvV,Stupid,Drongo.,,You're a drongo if you go swimming with crocs.,"Work, pub.",
A2602,R_sNAnSFHASPxiEBX,Stupid,Dropkick and mug,,I reckon that mug is a dropkick,Friends before covid,I use both occasionally
A2169,R_6ihBCnFjdhXnTJn,Stupid,Dickhead,,What a dickhead!,,
A2371,R_1Fn31lXClcxEChi,Stupid,Galah Wombat,,Bloody wombat,Mainly my husband on other drivers,
A2603,R_3FXMxhycmvkwgLF,Stupid,Moron,,What a moron!,Not much anymore - not PC. Often as a child,
A2462,R_rpflqiYLAIl3nMZ,Stupid,dickhead,,To ride a motorbike without wearing protective gear would be something that only a dickhead would do.,-----------,I really don't like this word and would never use it.
A2303,R_24BpPRCvbyXohZR,Stupid,drongo,,"your'e a real drongo, you don't even know what day it is",in my youth,
A2522,R_1kHuhj38opkIrYo,Stupid,Silly dill,,You're a silly dill to believe anti vaxxers,School,
A2729,R_1M4DHHUXYdvAuHW,Stupid,Thick as a piece of four by two,,,,
A2133,R_3oKQtyc8c9UfE4H,Stupid,Galah or drongo,,,,
A2271,R_1MJKgxW9ZPHHuKt,Stupid,Aspro,,"They call him aspro, a slow working dope",Dad quoting local bushman,
A2170,R_2tb38AMsOAmpxZI,Stupid,Drongo,,What a drongo!,"Tasmania, frequently heard in the last 10 years.",
A2730,R_1dgdCbNpocyoST8,Stupid,drongo,,they are a drongo,occasionally in casual conversation,pretty damning
A2372,R_3D7Tld2SNe1vviG,Stupid,Drongo,,"Robbo is a drongo, made a dick of himself at the footy","A lot, it is also a bird in our area ;o)",
A2523,R_em92NjmkwFwqyR3,Stupid,A few ants short of a picnic,,"Used in describing someone lacking commonsense or who has done something considered bizarre or stupid""that guy is a few ants short of a picnic""",Home. From parents and grandparents,
A2464,R_3UGshHm0dMSV0U9,Stupid,He's a few roos short in the top paddock,,,,
A2548,R_20SWeYumg5Qon97,Stupid,Drongo,,Don't be a drongo,,
A2373,R_1ClvbBakJNW35aM,Stupid,Drongo,,He is a drongo,often,
A2606,R_3rHwlmsHCPhXr8A,Stupid,Ningnong,,He's not all that bright - he's a real ningnong,Mainly used by old friends my generation,Sometimes used as a euphemism for worse mental confusion
A2229,R_1joYlKDBdx2I7Ma,Stupid,Drongo,,,,
A2120,R_24wtVZ7fT0xvExE,Stupid,boofhead,,What are you doing you boofhead?,Mostly it's a milder and friendlier way of calling someone stupid.,It seems to be used as a way of trying to express your annoyance without causing too much offense.
A2191,R_2qlVvviv9VsL0m3,Stupid,dickhead,,he's a dickhead to not get vaccinated,,
A2374,R_2uJxFw36Am45AB6,Stupid,GOANNA,,,,
A2731,R_3r0Tq8mfZ2BmHQC,Stupid,drongo,,That anti-vaxxer is a drongo.,,
A1879,R_2ri99o50wpDDFUc,Stupid,galah,,your being a galah,when someone is talking about how ur being silly or stupid,
A2607,R_3PAEiEL6M7ddgZJ,Stupid,Daf,,Are you daf,,
A2524,R_1CrMmgKWKhqDwRp,Stupid,drongo,,He is a real drongo at times.,frequently when people describe other peoples stupid actions,
A2243,R_274ey5XhZbWEUUo,Stupid,"nong, dill",,that bloke is a total nong,the pub,
A2192,R_32XjhM192wSxBLH,Stupid,Drongo,,"Not that way, ya drongo",Aussie parody shows,
A2733,R_2awAuqL2GmjnhV6,Stupid,drongo,,This drongo voted for the Libs.,"Can't say exactly, probably twitter",
A2375,R_3nf4nJTvcnt0h2V,Stupid,knuckle-head,,that knuckle-head has no idea,at work all the time :),similar to bone head... all knuckle... no brains
A2465,R_3khShJoFNv6dCyw,Stupid,Drongo,,What a drongo,"Drongo, idiot, srupid person",
A1880,R_3IY7NG2ObOk6wfy,Stupid,Bogan,,What a bogan,,
A2171,R_2aku0rGLdlKGXyc,Stupid,Moron,,Scott Morrison is a moron,"Not a lot, but it's occasionally used by a friend in Brisbane",
A2549,R_sRQclyIvz3eqwNz,Stupid,"boofhead, drongo",,Jack is a bloody boofhead/drongo sometimes,I got called it a lot growing up,
A2423,R_pmU1LiWUDV8Ltuh,Stupid,drongo.,,"What are you doing, ya Drongo?",Mostly Baby Boomer generation,Also used humorously by Gen X
A2304,R_1rB6znw4myNa3YD,Stupid,nong; drongo; tool (as in fool);,,What's that nong doing now? (stupid driver); What a drongo! (incompetent/stupid person),Often locally around sporting groups,"Nong/drongo/tool are usually preceded by ""Fucking"""
A2669,R_3q81DkRh9p1VIQM,Stupid,Braindead,,,,
A2526,R_2D81k9r16HDRpxz,Stupid,drop kick,,Her boyfriend was a bit of a drop kick,common in the 80-90s?,
A2608,R_3lrzACWu9awsay6,Stupid,Dickhead,,He's a dickhead. What a dickhead.,Often hear my adult children and other family members and friends use it to describe people,Often used to describe politicians or anyone not really respected.
A2424,R_2TnG2lewWnTKrg9,Stupid,drongo,,What a drongo,lots,
A2146,R_2Qu55ya8SaoLeEo,Stupid,drongo,,that politician is a drongo,Frequent and widespread use,
A2466,R_3FP4ooi5EQelsRc,Stupid,Wanker,,"Boy, what a wanker.",About someone doing or saying something stupid.,No
A2425,R_0Jl6fU92MJ9uS2t,Stupid,Drongo,,He's such a drongo,"Sometimes around family and friends, all of whom live in Melbourne",
A2737,R_1q8ltyb7a0L0t2l,Stupid,DRONGO,,HE'S A REAL DRONGO,NOT FOR YEARS,
A1882,R_1NfRtxLXM1Py6GF,Stupid,drongo,,,,
A1883,R_3hrTAZMAl2HBbXo,Stupid,Thick as a brick,,He's as thick as a brick.,Explaining someone's intellectual ability.,
A2305,R_3kFy76pT6Qaivch,Stupid,Not the sharpest tool in the shef,,,,
A2212,R_3fjW6cMzx35G17p,Stupid,Nong,,What a nong,When you wanted to disparage someone's actions,
A2510,R_vBNsJd6XywiPD9v,Stupid,Well he's a roo or two short in the top paddock,,Referring to a stupid person - he's a bit short in the top paddock (for short),Use it myself many a time,no
A1884,R_5tm4zFYaBiRzLqN,Stupid,Dickhead,,He's a dickhead,All the time currently in Sydney,
A2426,R_z0hH25MSVIqaXa9,Stupid,Drongo/twirp/stupid prick/bloody galah!,,Ya drongo! He's/she's a twirp. He's a stupid prick! He's a bloody galah!. h,Many male dominated workplaces.,
A2427,R_pztzGoHIxW47AMV,Stupid,Thick as two short planks,,"You can't ask him to work it out, he's as thick as two short planks","It's old, my parents used it.",No
A1885,R_3CB2s8r21lHvbbh,Stupid,drongo,,Why would you ask a drongo like that?,,
A2194,R_3EikiWtBRnhcqNU,Stupid,if a tram drove up his arse he wouldn't know until the connie got out and put the pole up,,Scomo,"Not sure, heard it years ago, still use it quite often",less used since the demise of connies and trams with poles
A2467,R_31oWgPwNRv95nIR,Stupid,spaz,,He's a spaz,Unfortunately it comes from spastic.,
